transaction_id,customer_id,amount,payment_method,customer_segment,transaction_hour,days_since_last_payment,previous_failures,retry_count,checkout_duration,device_type,location_type,payment_gateway,failure_reason,subscription_status,invoice_age_days,amount_due,payment_status,revenue_at_risk
txn_b5f0581ead7e46,cust_2146,20217.53,debit_card,loyal,17,100,0,0,556,mobile,domestic,razorpay,None,active,9,20217.53,success,0
txn_7b655e25e82f4b,cust_5965,34257.74,wallet,churn_risk,13,77,0,0,268,desktop,domestic,razorpay,None,inactive,36,34257.74,success,0
txn_83571e782a2b4b,cust_6124,11288.65,upi,returning,7,65,4,0,354,desktop,domestic,razorpay,None,active,41,11288.65,success,0
txn_23933d4d78f143,cust_9861,32624.87,credit_card,loyal,16,157,0,0,270,tablet,domestic,razorpay,None,active,58,32965.18,success,0
txn_724ed08f5f954d,cust_1307,17799.75,net_banking,returning,0,73,1,1,418,tablet,domestic,razorpay,bank_declined,inactive,38,18264.17,failed,1
txn_c369d4fb58174e,cust_6179,6694.99,upi,new,8,31,3,2,477,desktop,domestic,razorpay,expired_card,inactive,44,6694.99,failed,1
txn_f260aee2256b4b,cust_2526,32600.11,debit_card,high_value,14,146,1,1,212,mobile,domestic,razorpay,bank_declined,inactive,27,32600.11,failed,1
txn_36740438634e49,cust_5386,12862.06,upi,high_value,12,96,0,1,189,tablet,domestic,razorpay,network_error,none,49,12862.06,failed,1
txn_40b1cf6355ca46,cust_2274,26755.01,credit_card,high_value,7,171,0,0,427,desktop,domestic,razorpay,None,active,16,26755.01,success,0
txn_8d652e44bd6e42,cust_6931,14108.07,credit_card,loyal,21,15,0,0,564,desktop,domestic,razorpay,None,inactive,29,14108.07,success,0
txn_1c1b0af6a05b4f,cust_5959,33759.56,credit_card,churn_risk,16,158,0,0,532,tablet,domestic,razorpay,None,inactive,43,33933.19,success,0
txn_c5619fb979334c,cust_5295,41286.29,upi,high_value,4,136,1,0,442,tablet,domestic,razorpay,None,inactive,44,41286.29,success,0
txn_7610cad40fdc4b,cust_5064,39119.44,wallet,returning,22,116,1,3,84,mobile,domestic,razorpay,expired_card,inactive,49,39459.04,failed,1
txn_7752501b80d247,cust_7132,34955.2,wallet,loyal,21,66,0,0,364,tablet,international,razorpay,None,inactive,26,34955.2,success,0
txn_690cf06fbeca48,cust_1974,20105.76,credit_card,high_value,3,24,1,0,367,tablet,domestic,razorpay,None,none,28,20232.58,success,0
txn_3e04fde8efb844,cust_2946,15813.92,upi,high_value,9,58,4,3,266,desktop,domestic,razorpay,insufficient_funds,active,35,15980.92,failed,1
txn_4fbb2ef4f50b4a,cust_4452,5417.93,upi,new,15,143,0,0,25,desktop,domestic,razorpay,None,none,1,5417.93,success,0
txn_0a071446192444,cust_5449,31719.24,debit_card,loyal,23,159,0,3,407,mobile,domestic,razorpay,network_error,inactive,43,31719.24,failed,0
txn_da76302e42f848,cust_3419,44411.24,upi,churn_risk,15,95,0,0,363,tablet,international,razorpay,None,none,44,44903.5,success,0
txn_2ee4a211700e46,cust_4980,30138.0,upi,loyal,2,7,0,0,369,mobile,international,razorpay,None,none,32,30138.0,success,0
txn_1d9422f2fadb4f,cust_8207,26561.2,debit_card,churn_risk,0,173,2,3,358,desktop,domestic,razorpay,insufficient_funds,none,15,26561.2,failed,1
txn_cef4d2d28fee4f,cust_8080,40690.48,wallet,churn_risk,9,103,1,3,28,desktop,domestic,razorpay,authentication_failed,inactive,55,40690.48,failed,1
txn_fdebda7c7ac747,cust_4427,45614.42,net_banking,new,17,163,0,0,375,tablet,domestic,razorpay,None,inactive,3,45614.42,success,0
txn_043a25e334b448,cust_1522,33243.32,credit_card,high_value,10,169,3,0,56,desktop,domestic,razorpay,None,none,58,33480.05,success,0
txn_83e541664bfb4e,cust_1341,31657.73,upi,churn_risk,8,122,5,0,204,tablet,domestic,razorpay,None,active,19,31657.73,success,0
txn_6fe720849cf341,cust_5405,700.88,net_banking,loyal,20,25,0,0,92,tablet,domestic,razorpay,None,none,43,743.99,success,0
txn_636bf9fb33e640,cust_4208,37877.87,net_banking,loyal,19,174,4,3,83,tablet,domestic,razorpay,insufficient_funds,none,16,37877.87,abandoned,1
txn_502ebe3878b241,cust_7427,20784.69,net_banking,returning,15,16,5,3,510,tablet,domestic,razorpay,bank_declined,inactive,11,20784.69,failed,1
txn_63b32e0c53b14b,cust_9908,12435.85,debit_card,new,20,1,0,1,405,mobile,domestic,razorpay,insufficient_funds,none,14,12607.81,overdue,0
txn_459b22535a434b,cust_9065,14795.55,net_banking,high_value,22,178,0,2,48,tablet,domestic,razorpay,insufficient_funds,inactive,9,14795.55,failed,1
txn_937df8c9e1314e,cust_4477,6578.64,upi,high_value,23,64,5,2,495,mobile,domestic,razorpay,bank_declined,active,50,6578.64,failed,1
txn_fc06533fc0ef46,cust_9656,26605.12,wallet,loyal,2,65,0,0,130,mobile,domestic,razorpay,None,active,51,26605.12,success,0
txn_3ba550c19ce14e,cust_5214,23572.65,wallet,new,23,26,1,3,477,mobile,domestic,razorpay,authentication_failed,inactive,17,23572.65,abandoned,1
txn_f0590b4b01f448,cust_7068,22754.41,upi,high_value,18,5,2,2,240,desktop,domestic,razorpay,network_error,none,20,22754.41,failed,1
txn_3a691a8c7e424b,cust_2361,41681.2,credit_card,churn_risk,19,158,0,1,232,tablet,domestic,razorpay,bank_declined,inactive,33,42042.15,failed,0
txn_2506f3290ff049,cust_9815,272.72,upi,loyal,6,67,2,0,35,desktop,domestic,razorpay,None,none,11,509.59,success,0
txn_8157c731594a4b,cust_1384,7738.04,net_banking,returning,10,67,0,3,217,tablet,domestic,razorpay,bank_declined,inactive,51,8096.64,abandoned,1
txn_ee0d4f0e6a6e4b,cust_2321,5249.65,debit_card,loyal,1,49,2,3,367,tablet,domestic,razorpay,bank_declined,inactive,51,5249.65,overdue,1
txn_ea12862660ea48,cust_1478,27226.93,credit_card,returning,17,163,5,1,23,tablet,domestic,razorpay,insufficient_funds,none,45,27226.93,failed,1
txn_65ac9e3932ee4b,cust_9226,1083.87,upi,loyal,1,101,5,0,485,desktop,domestic,razorpay,None,active,8,1083.87,pending,0
txn_20bc314e1c564a,cust_9462,5329.86,wallet,churn_risk,3,168,2,3,435,desktop,international,razorpay,bank_declined,inactive,8,5414.46,failed,1
txn_0cf23cdadac24c,cust_2190,674.12,credit_card,high_value,17,105,0,0,453,desktop,domestic,razorpay,None,none,53,674.12,success,0
txn_22e4399614534d,cust_4853,17528.4,wallet,returning,13,140,0,3,206,tablet,domestic,razorpay,expired_card,active,21,17763.49,abandoned,0
txn_e5ae485af85a49,cust_9049,35886.59,debit_card,churn_risk,11,22,0,1,405,mobile,domestic,razorpay,insufficient_funds,active,42,35886.59,failed,1
txn_fac1e1d77d5d4f,cust_1278,44098.17,upi,new,21,112,1,0,88,desktop,domestic,razorpay,None,active,39,44098.17,success,0
txn_585535abd22249,cust_4645,7084.64,credit_card,returning,15,125,0,3,438,mobile,domestic,razorpay,network_error,inactive,40,7084.64,failed,1
txn_1f1caf742a8a4c,cust_4767,11543.69,wallet,returning,2,100,0,0,27,desktop,domestic,razorpay,None,none,48,11543.69,success,0
txn_c6832f08465244,cust_7694,19910.38,debit_card,new,18,136,0,0,95,tablet,domestic,razorpay,None,inactive,59,20320.06,success,0
txn_63d91205f95b40,cust_5090,16120.49,wallet,new,22,133,0,0,264,desktop,domestic,razorpay,None,inactive,57,16120.49,success,0
txn_b676051bd7e746,cust_7953,23215.05,debit_card,new,17,125,1,1,257,mobile,domestic,razorpay,bank_declined,inactive,31,23215.05,failed,1
txn_89d4744b235343,cust_4870,36481.92,wallet,high_value,0,154,1,0,186,tablet,domestic,razorpay,None,active,26,36481.92,success,0
txn_1d00f54f6ecc4c,cust_1663,27846.57,upi,returning,16,39,0,0,458,desktop,international,razorpay,None,active,6,27846.57,success,0
txn_cc9d59295af54f,cust_9539,4854.05,wallet,high_value,12,103,0,2,17,desktop,domestic,razorpay,network_error,none,28,4854.05,failed,1
txn_575117e990a84d,cust_3983,42496.56,debit_card,returning,12,156,0,0,349,mobile,domestic,razorpay,None,active,4,42496.56,success,0
txn_bcac8dc0b3b148,cust_2709,12414.46,debit_card,churn_risk,9,83,0,2,475,mobile,domestic,razorpay,authentication_failed,inactive,0,12414.46,failed,1
txn_c5984a2306dc49,cust_9626,47752.11,net_banking,high_value,13,79,0,0,540,desktop,domestic,razorpay,None,none,42,47849.72,success,0
txn_39c2f4ebfc4a42,cust_9116,26811.96,debit_card,loyal,11,155,0,0,190,tablet,international,razorpay,None,active,58,26884.09,pending,0
txn_c37e730a98a44e,cust_9865,26860.71,net_banking,new,21,48,2,0,264,desktop,domestic,razorpay,None,inactive,44,26860.71,success,0
txn_2249da37afac45,cust_2747,40380.19,credit_card,new,20,148,1,0,43,tablet,domestic,razorpay,None,none,49,40380.19,success,0
txn_b7ffe290d8334d,cust_2302,31486.31,wallet,churn_risk,20,60,3,2,330,tablet,domestic,razorpay,bank_declined,none,57,31486.31,failed,1
txn_b74ffb3d782143,cust_3219,44337.81,net_banking,new,10,98,1,0,356,mobile,domestic,razorpay,None,none,0,44337.81,success,0
txn_6d60a4bb98a042,cust_8387,14125.11,net_banking,churn_risk,8,3,3,0,12,tablet,domestic,razorpay,None,none,38,14125.11,success,0
txn_a4b34a862bf845,cust_1732,43117.58,upi,new,19,158,1,0,343,tablet,domestic,razorpay,None,active,9,43117.58,success,0
txn_a4cc65d48ad24a,cust_7894,12628.91,debit_card,high_value,20,81,0,0,142,tablet,domestic,razorpay,None,active,15,12628.91,success,0
txn_b17c035e8bd44f,cust_7877,8962.06,net_banking,new,0,141,0,0,566,mobile,domestic,razorpay,None,active,55,8962.06,success,0
txn_0c939d06cbac42,cust_1221,396.0,debit_card,new,0,85,3,3,477,tablet,domestic,razorpay,bank_declined,inactive,55,396.0,failed,1
txn_a60251ec17fd47,cust_3532,2603.25,debit_card,new,14,18,0,3,565,mobile,domestic,razorpay,bank_declined,inactive,36,2603.25,abandoned,1
txn_980de8128df044,cust_7200,47240.82,net_banking,loyal,3,93,0,2,366,tablet,domestic,razorpay,bank_declined,none,35,47252.1,failed,1
txn_ad350c6ff50e4b,cust_3730,41599.44,wallet,returning,4,169,0,1,231,desktop,domestic,razorpay,authentication_failed,active,19,41599.44,failed,1
txn_38cc09bdd3cc4c,cust_9857,24392.01,upi,churn_risk,10,89,1,3,64,tablet,domestic,razorpay,expired_card,none,14,24392.01,failed,1
txn_e3a9cda0323444,cust_3433,44616.8,debit_card,returning,12,167,0,0,538,tablet,domestic,razorpay,None,inactive,5,44616.8,success,0
txn_649d45b0632840,cust_6262,48003.26,wallet,high_value,11,53,0,3,163,tablet,domestic,razorpay,insufficient_funds,inactive,46,48003.26,failed,0
txn_e8fe9323eb1849,cust_5876,3270.99,net_banking,churn_risk,10,160,1,2,53,mobile,domestic,razorpay,network_error,none,39,3270.99,failed,1
txn_0e47a318835448,cust_9870,4089.82,credit_card,churn_risk,19,30,0,2,175,tablet,domestic,razorpay,expired_card,none,19,4089.82,failed,1
txn_650fdc167f2043,cust_1722,28837.03,debit_card,high_value,5,141,3,1,539,desktop,domestic,razorpay,insufficient_funds,none,53,29280.81,failed,1
txn_059441162fb748,cust_1368,17806.87,credit_card,new,18,127,0,0,225,tablet,domestic,razorpay,None,inactive,28,17806.87,success,0
txn_c6158bbe528e4d,cust_3111,16542.28,upi,high_value,16,6,1,1,570,desktop,domestic,razorpay,expired_card,none,46,16603.21,failed,1
txn_e0632fda7ef549,cust_4458,19040.0,debit_card,returning,22,47,0,0,302,desktop,domestic,razorpay,None,active,8,19040.0,success,0
txn_44069d49729544,cust_1651,19687.67,net_banking,loyal,9,177,0,2,445,mobile,domestic,razorpay,bank_declined,inactive,51,19687.67,failed,1
txn_bc5899933b3544,cust_8936,14477.81,net_banking,loyal,1,175,0,1,351,desktop,domestic,razorpay,insufficient_funds,none,38,14790.62,abandoned,0
txn_9650e7be82b140,cust_7841,12529.8,net_banking,returning,20,172,0,0,24,desktop,domestic,razorpay,None,active,2,12529.8,success,0
txn_24611fe5bd1b4f,cust_1252,15835.78,wallet,high_value,11,116,0,0,453,tablet,domestic,razorpay,None,active,59,15835.78,success,0
txn_bf7d26a96f5042,cust_6639,47879.61,upi,returning,11,35,0,0,433,tablet,domestic,razorpay,None,inactive,56,47879.61,success,0
txn_04d49c34a6c54b,cust_7982,38122.14,upi,churn_risk,15,134,0,0,420,desktop,domestic,razorpay,None,none,30,38154.17,success,0
txn_37fcff01b9f04a,cust_6626,17649.91,net_banking,returning,10,63,0,0,465,tablet,domestic,razorpay,None,active,37,17966.98,success,0
txn_319f4837257a4a,cust_5715,22783.31,upi,new,22,178,0,0,46,desktop,domestic,razorpay,None,inactive,13,22783.31,success,0
txn_4ebf83dfb2674b,cust_8002,30187.72,upi,new,2,133,0,2,413,tablet,domestic,razorpay,expired_card,none,41,30187.72,abandoned,1
txn_ba21d69dd17446,cust_5577,8218.43,wallet,churn_risk,3,170,0,3,165,desktop,domestic,razorpay,authentication_failed,none,39,8218.43,overdue,1
txn_86a429d0b85c40,cust_9516,340.14,credit_card,high_value,14,178,1,0,311,mobile,domestic,razorpay,None,inactive,34,340.14,success,0
txn_989691ac1f8c4c,cust_9515,16625.44,debit_card,high_value,3,66,0,0,435,tablet,domestic,razorpay,None,inactive,16,16625.44,success,0
txn_4f9f200974884f,cust_6009,38788.7,net_banking,churn_risk,17,149,0,2,527,desktop,domestic,razorpay,authentication_failed,none,47,39250.73,failed,1
txn_f8cdd15b6bc544,cust_6183,26199.11,credit_card,churn_risk,9,48,0,3,434,tablet,domestic,razorpay,expired_card,none,4,26199.11,failed,1
txn_d5bfddf0cd704c,cust_1453,42984.07,debit_card,new,4,107,0,2,336,tablet,domestic,razorpay,network_error,inactive,3,43301.9,failed,1
txn_39879dccd2314b,cust_9810,38137.75,net_banking,high_value,18,82,0,0,106,tablet,domestic,razorpay,None,none,5,38390.79,success,0
txn_4984bfb88a8b40,cust_4435,5504.32,wallet,loyal,11,148,3,0,121,mobile,domestic,razorpay,None,none,16,5504.32,pending,0
txn_6f6ad8591f394b,cust_4306,8863.23,upi,churn_risk,1,46,0,0,336,desktop,domestic,razorpay,None,active,49,8863.23,success,0
txn_42967503b51344,cust_8622,13536.05,debit_card,returning,3,72,0,0,536,desktop,domestic,razorpay,None,inactive,44,13646.76,success,0
txn_0a2bcb4815b84a,cust_1545,6529.08,credit_card,new,12,0,1,0,506,desktop,domestic,razorpay,None,inactive,17,6676.2,success,0
txn_4c405f9b50c84a,cust_3973,32495.16,net_banking,loyal,7,93,0,1,85,tablet,domestic,razorpay,authentication_failed,active,37,32495.16,failed,0
txn_e82027c1e17049,cust_6419,7579.84,upi,new,8,173,1,0,243,desktop,domestic,razorpay,None,active,30,7686.86,success,0
txn_25d6ea5f6cda44,cust_9312,18324.5,upi,returning,17,93,0,0,62,tablet,domestic,razorpay,None,active,52,18324.5,success,0
txn_512703f4fb7d47,cust_5707,32774.14,debit_card,loyal,8,9,2,0,378,mobile,domestic,razorpay,None,inactive,57,32840.94,success,0
txn_3890e5aa357942,cust_1278,263.18,upi,churn_risk,19,34,0,1,179,mobile,domestic,razorpay,bank_declined,none,31,456.46,failed,1
txn_24eaead8209d42,cust_6860,20122.16,wallet,returning,18,142,0,0,167,tablet,domestic,razorpay,None,active,39,20122.16,success,0
txn_4f55459857d64a,cust_9681,39520.87,wallet,churn_risk,1,11,2,0,378,desktop,domestic,razorpay,None,active,52,39520.87,success,0
txn_50eca1c4b22743,cust_9595,214.73,wallet,loyal,12,161,0,0,305,mobile,domestic,razorpay,None,inactive,56,214.73,success,0
txn_e468479fb0f348,cust_8454,40374.88,credit_card,returning,13,173,2,0,365,desktop,domestic,razorpay,None,none,40,40374.88,success,0
txn_e89440e579ec49,cust_7516,16187.58,net_banking,churn_risk,15,34,0,1,183,desktop,domestic,razorpay,expired_card,inactive,15,16393.24,failed,0
txn_b67bc873735549,cust_8038,42636.2,net_banking,new,23,63,0,0,257,desktop,domestic,razorpay,None,none,51,42636.2,pending,0
txn_3db788f7042f43,cust_3408,41676.29,debit_card,churn_risk,12,27,0,2,157,mobile,domestic,razorpay,insufficient_funds,inactive,43,41676.29,overdue,1
txn_32d07222f8d645,cust_3156,31818.98,upi,returning,4,37,0,1,169,mobile,domestic,razorpay,insufficient_funds,active,9,31893.42,failed,1
txn_b22a19c5e5c648,cust_3120,22407.13,wallet,loyal,17,168,1,0,281,tablet,domestic,razorpay,None,active,41,22407.13,success,0
txn_1e7c2916814040,cust_2570,35721.61,debit_card,returning,7,41,1,2,399,mobile,domestic,razorpay,expired_card,inactive,26,35869.14,failed,1
txn_fd0c56b0922243,cust_8998,40002.29,upi,new,17,152,2,0,479,tablet,international,razorpay,None,active,24,40147.07,success,0
txn_d11cba32a88c42,cust_1004,32114.84,credit_card,churn_risk,1,100,0,2,253,desktop,domestic,razorpay,authentication_failed,inactive,60,32184.61,overdue,0
txn_f1300960898147,cust_3684,21098.77,net_banking,loyal,13,47,0,1,308,desktop,domestic,razorpay,authentication_failed,none,34,21098.77,failed,1
txn_3edf3d28905b4a,cust_3986,34575.9,debit_card,churn_risk,4,16,0,3,180,tablet,domestic,razorpay,bank_declined,active,10,34575.9,abandoned,1
txn_19a92758e32d4a,cust_2355,9882.58,upi,loyal,23,41,0,1,38,desktop,domestic,razorpay,network_error,none,1,9882.58,abandoned,0
txn_74b09bcd1ab14f,cust_2571,49933.62,upi,new,5,79,0,0,174,mobile,domestic,razorpay,None,active,16,49933.62,success,0
txn_5a51fa14e53346,cust_1430,26143.98,wallet,loyal,18,180,0,3,366,mobile,domestic,razorpay,bank_declined,active,44,26143.98,failed,0
txn_13109e49f0904d,cust_5560,5691.2,debit_card,returning,17,59,0,0,544,desktop,domestic,razorpay,None,none,23,5691.2,success,0
txn_4683c22e4e0a4c,cust_1354,17050.25,credit_card,churn_risk,20,68,0,0,503,desktop,domestic,razorpay,None,active,32,17050.25,success,0
txn_0fb0fe249ec14c,cust_8815,6499.07,debit_card,loyal,0,1,0,0,582,desktop,domestic,razorpay,None,active,35,6499.07,pending,0
txn_954e9fc0d4c046,cust_9240,41298.88,net_banking,high_value,9,119,1,2,368,mobile,domestic,razorpay,authentication_failed,active,17,41298.88,failed,1
txn_210fe8f1904241,cust_7242,28590.24,debit_card,high_value,21,0,1,3,350,mobile,domestic,razorpay,network_error,inactive,51,28590.24,failed,1
txn_aefc91c83d1d4e,cust_2811,37312.47,credit_card,returning,11,105,0,1,320,mobile,domestic,razorpay,expired_card,none,26,37312.47,abandoned,0
txn_25cfe1c4faa541,cust_5346,47485.75,upi,churn_risk,12,77,0,1,264,mobile,domestic,razorpay,network_error,inactive,10,47485.75,abandoned,0
txn_3888182ca46048,cust_3553,1221.93,upi,returning,23,57,0,2,427,tablet,domestic,razorpay,bank_declined,active,19,1221.93,failed,1
txn_3e99411d65e148,cust_3447,44487.03,upi,loyal,3,11,1,1,353,tablet,domestic,razorpay,network_error,inactive,34,44943.1,failed,1
txn_7505e175c71146,cust_2278,37384.64,debit_card,loyal,11,41,1,0,421,desktop,domestic,razorpay,None,inactive,28,37384.64,success,0
txn_b284c76a06d34f,cust_8181,32543.76,net_banking,returning,9,41,0,3,248,mobile,domestic,razorpay,insufficient_funds,none,47,32810.62,failed,1
txn_cdc0ae2a66974f,cust_3215,14751.56,upi,churn_risk,0,95,0,0,314,mobile,domestic,razorpay,None,none,32,14751.56,pending,0
txn_4ec393b16bb348,cust_1323,1324.65,upi,churn_risk,2,13,1,0,73,desktop,domestic,razorpay,None,active,44,1746.23,success,0
txn_0ddeea05fbb344,cust_3834,49959.66,upi,churn_risk,19,53,0,0,434,desktop,domestic,razorpay,None,inactive,5,49998.57,success,0
txn_2a7386a6a80146,cust_5497,34268.64,debit_card,new,0,89,0,0,19,mobile,domestic,razorpay,None,none,33,34268.64,success,0
txn_c99124515cbc43,cust_1637,19382.52,credit_card,high_value,14,91,1,0,283,mobile,domestic,razorpay,None,active,22,19382.52,success,0
txn_c03aea11db0744,cust_1344,28362.04,credit_card,returning,23,33,3,1,495,mobile,domestic,razorpay,insufficient_funds,active,21,28362.04,failed,0
txn_7aa635da91fc48,cust_3001,5918.22,net_banking,loyal,23,120,2,0,272,mobile,domestic,razorpay,None,none,12,5945.74,success,0
txn_13739f78f32e4f,cust_7911,48176.08,credit_card,returning,22,127,0,0,335,desktop,domestic,razorpay,None,none,2,48176.08,success,0
txn_b3a182f58d8d4d,cust_2218,9385.29,credit_card,high_value,4,82,1,0,568,tablet,international,razorpay,None,inactive,52,9385.29,success,0
txn_55cab760d9e14f,cust_1327,27462.24,net_banking,new,23,156,0,3,141,desktop,domestic,razorpay,expired_card,active,52,27491.34,failed,1
txn_3fc4e4624b7f42,cust_4892,39117.87,wallet,new,22,68,1,3,36,tablet,domestic,razorpay,insufficient_funds,none,7,39480.11,failed,1
txn_3797b6d9acb848,cust_4026,25841.58,net_banking,returning,23,19,0,0,273,tablet,domestic,razorpay,None,inactive,16,25841.58,success,0
txn_61b5fb95462d42,cust_6419,41050.37,debit_card,high_value,13,66,1,2,500,mobile,domestic,razorpay,authentication_failed,none,27,41050.37,abandoned,1
txn_c7399153ed484b,cust_2360,1924.4,credit_card,loyal,18,163,1,0,489,mobile,domestic,razorpay,None,active,1,1924.4,success,0
txn_1a787cc418c14a,cust_9154,30895.65,debit_card,high_value,14,117,0,0,21,desktop,domestic,razorpay,None,none,57,31376.36,success,0
